tweet_id,text,created_at,category_name
8806,"RT @iTunesMusic: Help Typhoon #Haiyan relief efforts by making a donation to the @RedCross through iTunes.

http://t.co/eXWo4gre80 http://t?",2013-11-15T00:00Z,Donations
8808,"RT @Habitat_org: As thousands of families in the Philippines are without shelter, we still need your help with #Haiyan donations http://t.c?",2013-11-15T00:00Z,Donations
8817,"RT @camilacabello97: *important* please contribute to typhoon Haiyan relief efforts and donate here, stay strong, Philippines, we love you ?",2013-11-16T00:00Z,Donations
8820,RT @ReliefPHcom: TESDA: call for volunteers #reliefPH #YolandaPH  - http://t.co/o6HRMkUxS4,2013-11-16T00:00Z,Volunteer
8827,RT @GOALIreland: International response to #Haiyan a disgrace via @rte @BAndrewsGOAL http://t.co/CtHWzv7ucu please donate http://t.co/nnpoC?,2013-11-16T00:00Z,Donations
8842,RT @blockbintl: [PROJECT] HELP TYPHOON HAIYAN VICTIMS IN PHILIPPINES http://t.co/1IrD89S9oR,2013-11-17T00:00Z,Donations
8843,RT @shaymitch: Join me &amp; @UNICEF IN 1 HOUR to raise $ for the #Philippines. Txt RELIEF to 864233 NOW to donate $10 #Tweets4Relief http://t.?,2013-11-18T00:00Z,Donations
8846,"Have you donated to the Red Cross Typhoon Haiyan Appeal yet? If not, this article might give you a gentle push http://t.co/XbcXaZFJjo",2013-11-18T00:00Z,Donations
8852,"RT @camilacabello97: please remember contribute to typhoon Haiyan relief efforts and donate here, stay strong, Philippines, we love you htt?",2013-11-18T00:00Z,Donations
8855,RT @StephenMerchant: Manning phones for @decappeal Philippines telethon @bt_uk tower. Please donate on 03706060610 #typhoonAid http://t.co/?,2013-11-18T00:00Z,Donations
8857,Join us &amp; @RedCross�in raising awareness &amp; donations for relief for those affected by the typhoon in the Philippines: http://t.co/GCwecMDx9a,2013-11-19T00:00Z,Donations
8858,RT @SmithHavenMall: Join us &amp; @RedCross�in raising awareness &amp; donations for relief for those affected by the typhoon in the Philippines: h?,2013-11-19T00:00Z,Donations
8864,"RT @RealPaulWalker: After providing clean water w/ @wavesforwater, @ReachOutWW is mobilizing a medical team headed for the #Philippines: ht?",2013-12-01T00:00Z,Volunteer
8868,RT @Hadlow_College: Our #Floristry students are getting creative this year &amp; raising money for the typhoon Haiyan appeal: http://t.co/10He5?,2013-12-03T00:00Z,Donations
8869,RT @ChannelNewsAsia: UN launches fresh Philippines typhoon aid appeal http://t.co/se8tpuRjla,2013-12-03T00:00Z,Donations
8876,Do it for justin! &amp; support Typhoon Haiyan Relief and go for the chance to meet @justinbieber !.  http://t.co/6Yap9aGlTe &lt;go to this link.,2013-12-04T00:00Z,Donations
8879,"RT @invinceabella: @RealJerryFord #NYC #FREE holiday party, clothing drive &amp; #philippines fundraiser #FRIDAY Live music &amp; 7 DJs! http://t.c?",2013-12-05T00:00Z,Donations
8880,RT @RollingStone: Justin Bieber is joining relief efforts for the victims of Typhoon Haiyan with a charity drive: http://t.co/f0IBwkJ1Xe,2013-12-05T00:00Z,Donations
8883,Please spread the word. #TarinSustento #YolandaPH #Missing http://t.co/EqTxJmvAL2,2013-12-07T00:00Z,InformationWanted
8884,Win An Exclusive Studio Hang Out with @justinbieber in aid of Typhoon Haiyan Relief http://t.co/DdWteruN5N #GiveBackPhilippines @Prizeo 399,2013-12-07T00:00Z,Donations
8887,RT @mikedaviesuk: Here's the Facebook event page for the @rays_hope Philippines typhoon appeal concert https://t.co/QXxpUGKJkB,2013-12-07T00:00Z,Donations
8890,RT @LennyKravitz: Millions of kids affected by #typhoon #Haiyan need our help. Donate to @UNICEF &amp; help rush supplies: http://t.co/gkcYHrg6?,2013-12-09T00:00Z,Donations
8893,RT @ABSCBNNews: WATCH: Justin Bieber's mini-concert in Tacloban http://t.co/WivQiLDc1w #GiveBackPhilippines #YolandaPH,2013-12-10T00:00Z,Donations
8903,"'Dependence' worry as UN seeks more aid for millions of victims of
the #Philippines deadliest typhoon http://t.co/kCwtTTgBE2",2013-12-11T00:00Z,Donations
8914,Please help the @eccponline assist those affected by Typhoon Haiyan http://t.co/bgVlaGALQ0,2013-12-14T00:00Z,Donations
8921,"RT @WFP: In the #Philippines, emergency food assistance is still essential. Since Typhoon #Haiyan, @WFP has reached 3 million people.",2013-12-18T00:00Z,Donations
8923,RT @VanessaHudgens: I?m working w/ @UNICEF to be #ThereAfterHaiyan for the children of the #Philippines. Join us: http://t.co/EVpK4geLZv ht?,2013-12-20T00:00Z,Donations
8934,RT @feedthechildren Help disaster victims at http://www.feedthechildren.org/disasterrelief #mo #tornado #pray,2011-05-24T00:00Z,Donations
8938,RT @rqskye: #MONeeds #Volunteers City DistCtr to form teams we are sending into the area to help people with clean up. Open every day 9a ...,2011-05-26T00:00Z,Volunteer
8959,RT @achohelelwhy: RT Update - Has Dementia! pls find him #Missing #Joplin Charles Writer (http://on.fb.me/kHaGEY) patient at #Greenbrier ...,2011-05-24T00:00Z,SearchAndRescue
8971,"Residents need repairs after #Tornado, can't reach landlord: http://ow.ly/5bBgo",2011-06-07T00:00Z,InformationWanted
8971,"Residents need repairs after #Tornado, can't reach landlord: http://ow.ly/5bBgo",2011-06-07T00:00Z,Volunteer
8971,"Residents need repairs after #Tornado, can't reach landlord: http://ow.ly/5bBgo",2011-06-07T00:00Z,GoodsServices
9331,Felt #earthquake M5.4 strikes 109 km NW of #Santiago (#Chile) 28 min ago. Please report to: http://t.co/CNjHIEAqws http://t.co/4v2BGvCO8N,2014-04-05T00:00Z,InformationWanted
9423,"@VanDamCNN, @cnni, whats your latest on Typhoon #Hagupit?",2014-12-06T00:00Z,InformationWanted
9432,RT @abscbnnews: Sagip kapamilya calls for donations as 'Ruby' nears http://t.co/ybMuY0TfuE #RubyPH,2014-12-06T00:00Z,Donations
9454,are there a live webcam of the #Philippines #Hagupit ?,2014-12-06T00:00Z,InformationWanted
9598,"As early as now,u can make ur donations. @HabitatPhils is already preparing its Disaster Response. http://t.co/nFrsCxiC45 #RubyPH #Hagupit",2014-12-06T00:00Z,Donations
9612,Typhoon Hagupit evacuation steps up. Come to @RhokBrisbane tomorrow to help us crisis map the region for aid agencies http://t.co/458aHUBW4H,2014-12-06T00:00Z,Volunteer
9656,@ANCALERTS @rapplerdotcom WE ned updates on what's happenin in #EasternSamar #Borongan regardin #RubyPH.Dun una naglandfall pro walang news?,2014-12-06T00:00Z,InformationWanted
9668,#Philippine #Typhoon Aid:  https://t.co/9pyfe0iWy3 #smemchat #TyphoonHagupit #TyphoonRuby #Hagupit Call for #SMEM volunteers,2014-12-06T00:00Z,Volunteer
9670,#Hagupit #RubyPH Has started to reach land. Help us prepare for relief efforts http://t.co/jhBhOZcqBy http://t.co/uSfyqdLaH1,2014-12-06T00:00Z,Donations
9697,"?@rapplerdotcom: Let's work together. 
Volunteer for http://t.co/20gSc3QJZT @moveph. #RubyPH http://t.co/3KzJU9EifY?",2014-12-06T00:00Z,Volunteer
9702,"any updates?

#RubyPH",2014-12-06T00:00Z,InformationWanted
9724,"ABS-CBN Sagip Kapamilya is accepting donations for those who may be affected by typhoon 'Ruby'. #RubyPH #Hagupit http://t.co/eVJss1VLqc""",2014-12-06T00:00Z,Donations
9738,Watching #TyphoonHagupit tv coverage? Help @WFP to do it http://t.co/PxmrWcQ1ev. #Philippines govt has asked us to support with logistics.,2014-12-06T00:00Z,Donations
9760,"Help deliver lifesaving medicines &amp; aid to places like West Africa, India, #Philippines&amp; U.S.  http://t.co/XCGQDlimSP http://t.co/nkwsZycSd2",2014-12-06T00:00Z,Donations
9779,"World Vision prepares to respond to 55,000 people w/ emergency essentials. You can get involved help here: http://t.co/5cWSm50ebQ #Hagupit",2014-12-06T00:00Z,Volunteer
9820,Typhoon #Hagupit - here's how u can support UNICEF's relief efforts in the #Philippines: http://t.co/WYGLl2jWkH http://t.co/1ZASXfmUYw,2014-12-06T00:00Z,Donations
9824,Donations for Unbound's Disaster Response are needed to assist families affected by Typhoon Hagupit. http://t.co/ItO0SURYAY,2014-12-06T00:00Z,Donations
9831,Typhoon Hagupit hit Eastern Samar. ACTalliance local partners see  transitionsal shelters blown away. Need to assess damage and respond asap,2014-12-06T00:00Z,GoodsServices
9848,Help make it happen for Hagupit super typhoon recovery fund on @indiegogo http://t.co/ZX4pH7Wbii help save lives,2014-12-06T00:00Z,Donations
9849,"#RubyPH #FloodPH Looking for CONFIRMATION: Water from the coast reached up to Jollibee Catbalogan, a whole kilmoeter from the seaport",2014-12-06T00:00Z,InformationWanted
9874,Here's @iamGodsHands raising $ for #typhoon relief in the #Philippines @FairTradeRoots http://t.co/KEZmnFFJ6S,2014-12-06T00:00Z,Donations
9885,Anyone at Samar? How's the situation there? #RubyPH,2014-12-06T00:00Z,InformationWanted
9898,"Looking for help verifying a rumor about Typhoon Hagupit. Those with search skills please help: 
https://t.co/LXV2oT43wR",2014-12-06T00:00Z,InformationWanted
9909,To donate to the Mammoth Medical Missions disaster relief fund for #Hagupit https://t.co/Qr0qJp43Fj http://t.co/pkfsFHOwOe,2014-12-06T00:00Z,Donations
9938,Help make it happen for Hagupit super typhoon recovery fund on @indiegogo http://t.co/ZX4pH7Wbii god save them,2014-12-06T00:00Z,Donations
9946,Updates please fromEastern Samar specifically in Boronggan and San Julian Eastern Samar #RubyResponse#RubyPH,2014-12-06T00:00Z,InformationWanted
9977,Typhoon Hagupit: Catholic Relief Services starts relief fund http://t.co/230FGM22x1,2014-12-06T00:00Z,Donations
10006,Our thoughts are with the people of the Philippines as it goes through yet another huge typhoon. Please consider sending aid.,2014-12-06T00:00Z,Donations
10013,@GMANewsOnline good morning philippines!...what is the latest now for the typhoon ruby,2014-12-06T00:00Z,InformationWanted
10040,#TyphoonHagupit thoughts #PrayForThePhilippines support @RedCross to provide relief aid,2014-12-06T00:00Z,Donations
10073,Blogpost:  Typhoon Hagupit: Catholic Relief Services starts relief fund http://t.co/cWsoS9NxXv,2014-12-06T00:00Z,Donations
10130,@MAS hi! Any advisory for flights tom MLA-KLA? #RubyPH #Hagupit #MalaysiaAirline,2014-12-07T00:00Z,InformationWanted
10147,Any updates in Dolores Eastern Samar. Please share your photos. Thank you kindly. #dolores #RubyPH #Hagupit #doloreseasternsamar #hapitan,2014-12-07T00:00Z,InformationWanted
10174,"@350 we'll know more tonight and tomorrow, but are beginning to collect donations now. Our blog post update is here: http://t.co/mRJ3yfBgRN",2014-12-07T00:00Z,Donations
10180,typhoon in Philippines?,2014-12-07T00:00Z,InformationWanted
10209,PH ARMYs! We should also be aware of what's happening now in our country~ Stay safe! #RubyPH #TRBinManila,2014-12-07T00:00Z,InformationWanted
10275,#RockTheRiles2014 is also a medicine drive for post- #RubyPH response missions. Drop off flu fever wound care meds.  ?,2014-12-07T00:00Z,Donations
10382,#RubyPH is still causing strong winds in #Ormoc does this mean we're next? #cebu,2014-12-07T00:00Z,InformationWanted
10443,waiting for the #walangpasok announcement in Manila. am i too early to assume? #EARIST,2014-12-07T00:00Z,InformationWanted
10453,"MT @dswdserves Interested volunteers to repack goods in #Cebu: proceed to Int'l Convention Ctr or call Jo Belontindos 09391748342.
#ReliefPH",2014-12-07T00:00Z,Volunteer
10459,Habitat for Humanity launches appeal to assist those affected by Typhoon Hagupit http://t.co/cgG9xNtSHL,2014-12-07T00:00Z,Donations
10470,Waiting for #walangpasok tweets,2014-12-07T00:00Z,InformationWanted
10496,Our thoughts are with the people of the Philippines as it goes through yet another huge typhoon.Plz consider sending aid. #RubyPH #BattlesPH,2014-12-07T00:00Z,Donations
10507,"MT @PIANewsDesk: .@dswdserves is calling for non-food donations:
http://t.co/TLGjxjNfZm
#ReliefPH",2014-12-07T00:00Z,Donations
10510,"#RubyPH #FloodPH Pinamarbuhan, Mobo, #Masbate; bridge not passable/landslide areas-nega; stranded vehicles-7/passengers ~@PRO5React",2014-12-07T00:00Z,SearchAndRescue
10536,MT #RubyPH @dswdserves Interested volunteers to repack goods: Cebu Int'l Convention Cntr or call Jo Belontindos 09391748342 @dinkysunflower,2014-12-07T00:00Z,Volunteer
10538,"Where is #RubyPH forecast to go next?

Check both PAGASA &amp; JTWC's path maps on #ProjectAgos: http://t.co/jGt4C7hk9s http://t.co/6OgXBCNXUa",2014-12-07T00:00Z,InformationWanted
10541,Habitat for Humanity launches appeal to assist those affected by Typhoon Hagupit http://t.co/WQAAlmPOHi via @TR_Foundation,2014-12-07T00:00Z,Donations
10559,Habitat for Humanity launches appeal to assist those affected by Typhoon Hagupit http://t.co/1NBB9b7TTm #humanrights,2014-12-07T00:00Z,Donations
10571,Is it true? That BTS will leave Philippines on Wednesday because of the Typhoon Ruby?,2014-12-07T00:00Z,InformationWanted
10578,"So #walangpasok for Pasay, Pasig, Para�aque and Navotas already for tomorrow. Hmm...",2014-12-07T00:00Z,InformationWanted
10608,"RT @PhilCoastGuard1: UPDATE as of 12 noon: Stranded due to #RubyPH ? 2,206 passengers, 92 vessels, 4 motor bancas and 793 rolling cargoes",2014-12-07T00:00Z,SearchAndRescue
10642,what about san juan? @DepEd_PH #walangpasok,2014-12-07T00:00Z,InformationWanted
10648,@thememoriestart typhoon hagupit right?,2014-12-07T00:00Z,InformationWanted
10669,"""@USTsalakot: Still, there's no announcement yet regarding suspension of classes in Manila. #RubyPH""",2014-12-07T00:00Z,InformationWanted
10681,"?@HabitatPhils: The more funds raised, the more families can be helped. #Hagupit #RubyPH http://t.co/7eyOpogczM? @joshduhamel",2014-12-07T00:00Z,Donations
10753,We need around 30 volunteers tomorrow for our continuous repacking of #DAMAYAN relief goods. Pls call tom Anthony Gilboy 5620020 #MovePH,2014-12-07T00:00Z,Volunteer
10782,"New drop-off point for #RubyPH donations. Salamat, Kapamilya. http://t.co/CHDmw7KgfM",2014-12-07T00:00Z,Donations
10787,it's starting to rain in Rizal...how is it in other parts of the capital? stay safe and dry folk #Hagupit,2014-12-07T00:00Z,InformationWanted
10821,#WalangPasok how about here in Iloilo?,2014-12-07T00:00Z,InformationWanted
10840,"Digital volunteers: Can you help? Plz send an email to:
'move dot ph @ rappler dot com'
or go here: http://t.co/xIyO2vmXPH
#RubyPH",2014-12-07T00:00Z,GoodsServices
10845,Citizens help document #RubyPH onslaught http://t.co/A6wGMTF3uU via ABS-CBN,2014-12-07T00:00Z,InformationWanted
10865,Habitat for Humanity launches appeal to assist those affected by Typhoon Hagupit http://t.co/OU1AnGEC1J,2014-12-07T00:00Z,Donations
10899,"12 Metro Manila barangays prone to landslides http://t.co/RWnIdgHYpf
Can they withstand #RubyPH?",2014-12-07T00:00Z,InformationWanted
10910,Habitat for Humanity launches appeal to assist those affected by Typhoon�Hagupit http://t.co/D59AUUlXX4,2014-12-07T00:00Z,Donations
10924,.@atomaraullo any news from Tagapul-an island near Calbayog? #Hagupit,2014-12-07T00:00Z,InformationWanted
10999,Updates on #Marinduque please.. haven't heard much status updates on the prov. @ABSCBNNews @gmanews #ndrrmc #TyphoonRuby  #TyphoonHagupit,2014-12-07T00:00Z,InformationWanted
11016,Typhoon Hagupit strikes same ravaged area in the Philippines: PHILIPPINES ? Gawad Kalinga USA is setting up efforts? http://t.co/UZMhvGCVW8,2014-12-07T00:00Z,Donations
11033,where is hagupit rn?,2014-12-07T00:00Z,InformationWanted
11040,@maria_ressa @rapplerdotcom how about manila? Not suspended #WalangPasok,2014-12-07T00:00Z,InformationWanted
11044,DSWD (@dswdserves) calls for volunteers at the NROC in Pasay City. Call Precy (0908-421-5344) or Marlyn (0917-314-9206) to sked. #RubyPH,2014-12-07T00:00Z,Volunteer
11047,Its my birthday tomorrow! Instead of presents please donate to Oxfam and its #Hagupit relief fund https://t.co/aNYPc0I0ta,2014-12-07T00:00Z,Donations
11054,#RubyPH has begun wreaking damage. Bayanihan Alay sa Sambayanan (BALSA) calls on all to monitor and prepare to help in any way we can.,2014-12-07T00:00Z,Volunteer
11115,"Soliman: What we need are hygiene kits &amp; non food items like blankets. We also welcome noodles, beef loaf, sardines. #RubyPH",2014-12-07T00:00Z,GoodsServices
11135,Angel Locsin: Volunteers needed! Pls contact @lynvgarcia for further info. Thank you! #RubyPH�@redcross143 http://t.co/iL5wWqBjjf,2014-12-07T00:00Z,Volunteer
11151,"VOLUNTEERS WELCOME!

Help repack relief goods for the survivors of Typhoon #Hagupit. Visit the... http://t.co/dAQtvxe6uG",2014-12-07T00:00Z,Volunteer
11299,Philippines: Habitat for Humanity launches appeal to assist those affected by Typhoon Hagupi http://t.co/v0P0Ti6cYf,2014-12-07T00:00Z,Donations
11309,I wonder if #RubyPH's gone. T.T,2014-12-07T00:00Z,InformationWanted
11315,#PRAY &amp; #Donate: Philippines Disaster Relief | Donate | World Vision Canada http://t.co/je5aXGsLWF via @worldvisioncan #GodsPrayerRoom,2014-12-07T00:00Z,Donations
11337,"CEO @DMiliband ?This is a brutal and dangerous storm. @TheIRC is preparing for the absolute worst.? 
#TyphoonHagupit http://t.co/VuQajcfqbw",2014-12-07T00:00Z,Donations
11400,How about private companies? #WalangPasok,2014-12-07T00:00Z,InformationWanted
11518,"Help the Philippines, not pray for the Philippines. We don't need your prayers; we need your Money.",2014-12-07T00:00Z,Donations
11687,#ActionAid works to prepare communities to respond to emergencies like #TyphoonHagupit. Donate to our work today: http://t.co/1sHqI576qx,2014-12-07T00:00Z,Donations
11807,@mwbloem:#Philippines:#WFP was there during #Haiyan &amp;we're ready now #Hagupit. Help us do it:https://t.co/DY3oGEIusx ?http://t.co/dN6jt3RtxI,2014-12-07T00:00Z,Donations
12051,South-central region stays alert for typhoon Hagupit http://t.co/IJbLXBy77s,2014-12-07T00:00Z,Volunteer
